,0,1,2,3,4,5,6,7,8,9,10,11,12,13,label,
7526,,,,,,,,,,,0.56528143,,,,,
7527,,,,,,,,,,,,,,,,
7528,,,,,,,,,,,,,,0.514490364,,
7529,,,,,,,,,,0.400504033,,,,,,
7530,,,,,,,,,,,,,,,,
7531,,,,,,,,,0.781007209,,,,,,,
7532,,,,,,,,,0.41546229,,,,,,,
7533,,,0.525352437,,,,,,,,,,,,,
7534,,,,,,,,,0.424047321,,,,,,,
7535,,,,,,,,0.714040834,,,,,,,,
7536,,,,,,,,,0.688674591,,,,,,,
7537,,,,,,,0.764637807,,,,,,,,,
7538,0.523078223,,,,,,,,,,,,,,,
7539,,,,,,,,,0.801049524,,,,,,,
7540,,,,,,,,,,,,,,,,
7541,,,,,0.741667558,,,,,,,,,,,
7542,,,,,,,,,0.918671271,,,,,,,
7543,,,,,,,,,,,,,,,,
7544,,,,,,,,,,,,,,,,
7545,,,,,,,,,0.58491419,,,,,,,
7546,,,,,,,0.450888623,,,,,,,,,
7547,,,,,,,,,0.744960183,,,,,,,
7548,,,,,,,,,,0.718701239,,,,,,
7549,,,,,,,0.576663536,,,,,,,,,
7550,,,,,,,,,,,,,,0.542848674,,
7551,,,,,,,,,,,,,0.609085164,,,
7552,,,,,,,,,,,,,,,,
7553,,,,,,,,,,,,,,,,
7554,,,,,,,0.635544253,,,,,,,,,
7555,,,,,,,,,,,0.630152993,,,,,
7556,,,,,,0.449650298,,,,,,,,,,
7557,,,,,,,,,,,,,,,,
7558,,,,,,,,,,0.450302786,,,,,,
7559,,,,,,,,,,,,0.653600006,,,,
7560,,,,,,,,,,,,,,,,
7561,,,,,,,0.45943406,,,,,,,,,
7562,,,,,,,0.849042902,,,,,,,,,
7563,,,,,,,,,,,,,,,,
7564,,,,,,,,,,0.427215282,,,,,,
7565,,,,,,,0.455900795,,,,,,,,,
7566,,,,,0.692100434,,,,,,,,,,,
7567,,,,,,,,0.403381584,,,,,,,,
7568,,,,,,,,,0.536333642,,,,,,,
7569,,,,,,,,,,0.610546274,,,,,,
7570,,,,,,,,,0.897060782,,,,,,,
7571,,,,,,,0.597664758,,,,,,,,,
7572,,,,,,,,,0.843900283,,,,,,,
7573,,,,,,,,,,,,,,,,
7574,,,,,,,,,,,,,,,,
7575,,,,0.5698857,,,,,,,,,,,,
7576,,,,,,,0.475130852,,,,,,,,,
7577,,,,,,,,,,,0.611666474,,,,,
7578,,,,,,,,,,0.402901178,,,,,,
7579,,,,,,0.416302612,,,,,,0.50230337,,,,
7580,,,,,,,,0.570521042,,,,,,,,
7581,,,,,,,,,0.869817433,,,,,,,
7582,,,,,,,,,0.510162119,,,,,,,
7583,,,,,0.894948842,,,,,,,,,,,
7584,,,,0.402716564,,,,,,,,,,,,
7585,,,,,,,,,,,0.432563828,,,,,
7586,,,,,,,,,,,,,,,,
7587,,,,,,,,,,,,,,,,
7588,,,,,,,,,,,,,,,,
7589,,,,,,,,,,,,,,,,
7590,,,,,,,,,,,,,,,,
7591,,,,,,,0.707121781,,,,,,,,,
7592,,,,,,,,,0.463228809,,,,,,,
7593,,,,,,,0.881840417,,,,,,,,,
7594,,,,,,,,,,,,,,0.417436637,,
7595,,,,,,,0.413524851,,,,,,,,,
7596,0.613804829,,,,,,,,,,,,,,,
7597,,,,,,,,,,,,,,,,
7598,,,,,,,0.450902859,,,,,,,,,
7599,0.805124644,,,,,,,,,,,,,,,
7600,,,,,,,0.603803096,,,,,,,,,
7601,,,,,,,,,,,,,,0.608581009,,
7602,,,,,,,,,,,,,,,,
7603,,,,,,0.977351852,,,,,,,,,,
7604,,,,,,,,,0.41679969,,,,,0.468035948,,
7605,,0.621200274,,,,,,,,,,,,,,
7606,,,,,0.849893319,,,,,,,,,,,
7607,,,,,0.872607143,,,,,,,,,,,
7608,,,,,,,,,,,,,,,,
7609,,,,,,,,,0.443130159,,,0.414792628,,,,
7610,,,,,,,,,0.724872774,,,,,,,
7611,,,,,,,,,,,,0.772993265,,,,
7612,,,,,,,0.58841413,,,,,,,,,
7613,,,,,,,0.746577384,,,,,,,,,
7614,,,,,,,0.430541559,,,,,,,,,
7615,,,,,,,,0.452913778,,,,,,,,
7616,,,,,,,,,,,,,,,,
7617,,,,,,,0.854297126,,,,,,,,,
7618,,,,,,,,,,,,,,0.414570377,,
7619,,,,,,,,,,,,0.666948357,,,,
7620,,,,,,,,,,0.531331953,,,,,,
7621,,,,,,,0.686083411,,,,,,,,,
7622,,0.849673785,,,,,,,,,,,,,,
7623,,,,,,,,,0.932241952,,,,,,,
7624,,,,,,,,,,,,0.472285821,,,,
7625,,,,,,,,,,,,0.879231705,,,,
7626,,,,,,,,,,,,0.652468032,,,,
7627,,,,,,,,,,,,0.622523671,,,,
7628,,,,,,,,,,,,,,,,
7629,,,,,,,,,,,,,,,,
7630,,,,0.516416614,,,,,,,,,,,,
7631,,,,,,,,0.566194451,,,,,,,,
7632,,,,,,,0.685262606,,,,,,,,,
7633,0.456707364,,,,,,,,,,,,,,,
7634,,,,,,,0.430767272,,,,,,,,,
7635,,,,,,,,,,,,,,,,
7636,,,,,,,,,,,,,,,,
7637,0.915406521,,,,,,,,,,,,,,,
7638,,,0.617245842,,,,,,,,,,,,,
7639,,,0.820271431,,,,,,,,,,,,,
7640,,,,,,,,,0.429403146,,,0.480588417,,,,
7641,,,,,,,,,,,,,,,,
7642,,,,,,,,,,,0.734797898,,,,,
7643,,,,,,,,,,,,,,0.767315857,,
7644,0.823434394,,,,,,,,,,,,,,,
7645,,,,,,,0.639941218,,,,,,,,,
7646,,,,,,,,,,,0.470290893,,,,,
7647,,,,,,,,,0.886407386,,,,,,,
7648,,,,,,,,,0.509821482,,,,,,,
7649,,,,,,,,,,,,,,,,
7650,,,,,,,,,,,,,,,,
7651,,,,,,,,,0.458981114,,,,,,,
7652,,,,,,,0.512455105,,,,,,,,,
7653,0.466027205,,,,,,,,,,,,,,,
7654,,0.56171026,,,,,,,,,,,,,,
7655,,,,,,,,,,,,,,0.452645051,,
7656,,,,,,,0.471239008,,,,,,,,,
7657,,,,,,,0.591247399,,,,,,,,,
7658,,,,,,,,,,,,0.520837569,,,,
7659,,0.677625261,,,,,,,,,,,,,,
7660,,,,,,,,,,,,,,,,
7661,,,,,,,,,,,,,,,,
7662,,0.643887892,,,,,,,,,,,,,,
7663,,,,,,,,,,,,0.688887592,,,,
7664,,,,,,,,,,,,,,,,
7665,,,,,,,,,,,,,,0.91333881,,
7666,,,0.74796072,,,,,,,,,,,,,
7667,,,,,,,,,0.494277441,,,0.442351204,,,,
7668,,,,,,,,,0.681966114,,,,,,,
7669,,,,,,,,0.442254126,,,,,,,,
7670,,,,,,,,,,0.450639306,,,,,,
7671,,,0.631315214,,,,,,,,,,,,,
7672,,,,,,,,,,,,,,,,
7673,,,,,,,,,0.619037851,,,,,,,
7674,,,0.442460897,,,,,,,,,,,,,
7675,,,,,,,,,0.878111968,,,,,,,
7676,,,,,0.663107658,,,,,,,,,,,
7677,,,,,,,,,,,0.706079829,,,,,
7678,,,,,,,,,,,,,,,,
7679,,,,,,,,,,,0.461397144,,,,,
7680,0.890412826,,,,,,,,,,,,,,,
7681,,,,,,,0.582196343,,,,,,,,,
7682,,,,,,,,,,,,0.731025109,,,,
7683,,,,,0.926070377,,,,,,,,,,,
7684,,,,,,,,,,,,0.92142559,,,,
7685,,,,,,,,,,,,0.573427159,,,,
7686,,,,,,,,,,,,,,,,
7687,,,,,,,,,,,,,,,,
7688,,,,,,,,,,,,0.563989416,,,,
7689,,,,,,,,,,,,0.644666309,,,,
7690,,,0.544781395,,,,,,,,,,,,,
7691,,,,,,,0.524312685,,,,,,,,,
7692,,,,,,,,,,,,,,0.668926486,,
7693,,,,,,,,,0.449685408,,,,,,,
7694,,,,,,,,,,,,0.52473011,,,,
7695,,,,,,,,,,,,,,,,
7696,,,,,,,,,0.763061514,,,,,,,
7697,,,,,,,,,0.598502986,,,,,,,
7698,,,,,,,,,,,,,,,,
7699,,,,,,,,,0.649446321,,,,,,,
7700,,,,,,,,,,,,0.475381325,,0.413918515,,
7701,,,,,,,,,,,,0.428458837,,,,
7702,,,0.742743983,,,,,,,,,,,,,
7703,,,,,0.955782261,,,,,,,,,,,
7704,,,,,,,,,,,,,0.892290487,,,
7705,,,,,,,,,,,,,,,,
7706,,,,,,,,,0.432830259,,,,,,,
7707,,,,,,,,,,,,,,,,
7708,,,,,0.741690645,,,,,,,,,,,
7709,,,,,,,,,,,,,,,,
7710,,,,0.581116013,,,,,,,,,,,,
7711,,,,,,,,,,,0.793654484,,,,,
7712,,,,,,,,,0.735292427,,,,,,,
7713,,,,,0.762945876,,,,,,,,,,,
7714,,,,,,,,,,,,,,,,
7715,,,,,,,,0.468049029,,,,,,,,
7716,,,,,,,,,,,,,,0.921944265,,
7717,,,,,,,,,,,,,,,,
7718,,,,,,,,,,,,0.543676199,,,,
7719,,,,,,,,,,,,,,,,
7720,,,0.448240057,,,,,,,,,,,,,
7721,,,,,,,,,,,,,,,,
7722,,,,,,,0.607744478,,,,,,,,,
7723,,,,,,,,,0.65837082,,,,,,,
7724,,,,,,,,,,,,,,0.593517902,,
7725,,,,,0.959627256,,,,,,,,,,,
7726,,,,,,,,,,,,0.804254981,,,,
7727,,0.558650205,0.423857048,,,,,,,,,,,,,
7728,,,,,,,,,,0.551733965,,,,,,
7729,,,,,,,,,0.69141128,,,,,,,
7730,,,,,,,0.572833891,,,,,,,,,
7731,,,,,,,,,,,,0.567319741,,,,
7732,,,,,,,,,,,,,,,,
7733,,,,,,,,,,,,0.646377468,,,,
7734,,,,,,,0.714851417,,,,,,,,,
7735,,,,,,,,,,,,0.630466656,,,,
7736,,,,,,,,,,,,,,,,
7737,,,,,0.874004118,,,,,,,,,,,
7738,,,,,,,0.790686319,,,,,,,,,
7739,,,,,,,,,,,,,,,,
7740,,,,,,,,,,,,,,,,
7741,,,0.502154925,,,,,,,,,,,,,
7742,,,,,,,,0.702047083,,,,,,,,
7743,,,,,,,,,,,,,,0.431691349,,
7744,,,,,,,,,,,,,0.61038475,,,
7745,0.567563575,,,,,,,,,,,,,,,
7746,,,,,,,,,,,,,,,,
7747,,,,,,,,,,,,,0.521446324,,,
7748,,,0.728903098,,,,,,,,,,,,,
7749,,,,,,,,,,,,0.834084759,,,,
7750,,,,,,,,,0.593234372,,,,,,,
7751,,,,,,,,,,,,,,0.696575287,,
7752,,,,,,,0.8233541,,,,,,,,,
7753,,,,,,,,,,,,,,,,
7754,,,,,,,,0.626262904,,,,,,,,
7755,,0.714395277,,,,,,,,,,,,,,
7756,,,,,,,,,,,,,,,,
7757,,,,,,,,,,,0.726930009,,,,,
7758,,,,,,,,,,,,,,,,
7759,,,,,,,,,,,0.697883228,,,,,
7760,,,,,0.84946785,,,,,,,,,,,
7761,,,,,,,,,,,,,,,,
7762,,,,,,,,0.573115942,,,,,,,,
7763,,,,,,,,,,0.68384674,,,,,,
7764,,,,,,,0.469739699,,,,,,,,,
7765,0.605167755,,,,,,,,,,,,,,,
7766,,,,0.425855547,,,,,,,,,,,,
7767,0.843438664,,,,,,,,,,,,,,,
7768,,,0.771954458,,,,,,,,,,,,,
7769,,,,,,,,,,,,,,0.597201113,,
7770,,,,,,,,,,,,,,,,
7771,,,,,0.708018564,,,,,,,,,,,
7772,,,,,,,,,0.416182418,,0.499599743,,,,,
7773,,,,,,,,,,,,,,0.637379632,,
7774,,,,,,,,,,,,0.613042271,,,,
7775,,,,,,,,,,,,0.878022234,,,,
7776,,,,,,,,,,,,0.662333141,,,,
7777,,,,,,,,,,,,,,,,
7778,,,,,,,,,,,,,,0.45249783,,
7779,,,,,,,,,,0.585771212,,,,,,
7780,,,,,,,,,,,,,,,,
7781,,,,,,,,,,,,,,,,
7782,,,,,,,0.588703858,,,,,,,,,
7783,,,,,,,,,,,,0.777408981,,,,
7784,,,0.620050527,,,,,,,,,,,,,
7785,,,,,,,,,,,,,,,,
7786,,,,,,,,,0.581045652,,,,,,,
7787,,,,,,,,,,,0.776253228,,,,,
7788,,,,,,,,,,,,,,,,
7789,,,,,,,,,,,,0.78038782,,,,
7790,,,,,,,,,,,,,,,,
7791,,,,,,,,,,,,,,0.723694041,,
7792,,,,,,,,,,,,,0.954885134,,,
7793,0.851444789,,,,,,,,,,,,,,,
7794,,,,,,,,,0.751222298,,,,,,,
7795,,,,,,,,,0.476712788,,,,,,,
7796,,,,,,,,,,,,,,0.549160731,,
7797,,,,,,,,,,,,,,,,
7798,,,,,0.826173606,,,,,,,,,,,
7799,,,,,,,,,,,,,,,,
7800,,0.543223448,,,,,,,,,,,,,,
7801,,,,,,,,,,,,,,,,
7802,,,,,,,,,,,0.65284902,,,,,
7803,,,,,,,,,,,,,,,,
7804,,,,,,,,,,0.722603754,,,,,,
7805,,,,,,0.453054985,,,,,,,,,,
7806,,,0.480082706,,,,,,,,,,,,,
7807,,,,,,,,,,0.821206221,,,,,,
7808,,,,,,,0.718417659,,,,,,,,,
7809,,,,,,,,,,,,0.475777509,,,,
7810,,,,,,,,,,,,,,,,
7811,,,,,,,,,,,,,,,,
7812,,,,,,,,,,,,,,,,
7813,,,,,,,,,,,,,,0.716471065,,
7814,,,,,,,,,0.557671042,,,,,,,
7815,,,,,,,,0.44390976,,,,,,,,
7816,,,,,,,,,,,,0.656148216,,,,
7817,,,,,0.938356366,,,,,,,,,,,
7818,,,,,0.835019434,,,,,,,,,,,
7819,,,,,,0.549332119,,,,,,,,,,
7820,,,,,,,,0.406459561,,,,,,,,
7821,,,,,,,,,0.55659639,,,,,,,
7822,,,,,,,,,0.412275489,,,,,,,
7823,,,,,,,,,,,,,,,,
7824,,,,,,,,,,,,,,0.441636179,,
7825,,,,,,,,,,,0.431258873,,,,,
7826,,,,,,,0.566965574,,,,,,,,,
7827,,,,,,,,,,0.784289857,,,,,,
7828,,0.599542363,,,,,,,,,,,,,,
7829,,,,,,,,,,,,,,,,
7830,,0.607096042,,,,,,,,,,,,,,
7831,,,,,,,,,,0.685282864,,,,,,
7832,,,,,,,,,,,,,,,,
7833,,,0.563356553,,,,,,,,,,,,,
7834,,,,,,,,,,,,,,,,
7835,,,,,,,,,,,,,,,,
7836,,,,,,,,0.583005675,,,,,,,,
7837,,,,,,,,,,,,0.970982065,,,,
7838,,,,,,,,,,,0.526723052,,,,,
7839,,,,0.814242677,,,,,,,,,,,,
7840,,,,,0.781504804,,,,,,,,,,,
7841,0.947141697,,,,,,,,,,,,,,,
7842,,,,,,,,,,,,,,,,
7843,,,,,,,0.407650326,,,,,,,,,
7844,,,,,0.738177758,,,,,,,,,,,
7845,,,,,,,,,,,,,,0.524031805,,
7846,,0.400949368,,,,,,,,,,,,,,
7847,,,,,,,0.748183901,,,,,,,,,
7848,,,,,,,,,,,,,,,,
7849,,,,,,,0.465535039,,,,,,,,,
7850,,,,,,,,,0.563822583,,,,,,,
7851,,,,,0.811294719,,,,,,,,,,,
7852,,,,,,,,,,,,,,,,
7853,,,,,,,,,,,,,0.62358339,,,
7854,,,,,,,0.722737936,,,,,,,,,
7855,,,,,0.862244886,,,,,,,,,,,
7856,,,,,,,,,,0.495384,,,,,,
7857,,0.554494509,,,,,,,,,,,,,,
7858,,,,,,,0.475506213,,,,,,,,,
7859,,,,,,,,,,,,,,,,
7860,,,,,,,,,,,,,,,,
7861,,,,,0.55191171,,,,,,,,,,,
7862,,,,,,,0.62609785,,,,,,,,,
7863,,,,,,,,,,0.48688214,,,,,,
7864,,,,,,,,,,,,,,0.498647143,,
7865,,,,,,,,,0.519946437,,,,,,,
7866,,,,,,,,,,,,,,,,
7867,,,,,,,,,,,,,,,,
7868,,,,,,,,,,,,,,0.403590938,,
7869,0.452202182,,,,,,,,,,,,,,,
7870,,,,,,,0.795539834,,,,,,,,,
7871,,,,,,,,,,,,,,,,
7872,,,,,,,,,,0.711572401,,,,,,
7873,,,,,,,,,0.443844422,,,,,,,
7874,,,,,,,,,,,,,,0.437999926,,
7875,,0.435694474,,,,,,,,,,,,,,
7876,,,,,0.77472516,,,,,,,,,,,
7877,,,,,,,,,0.414307168,,,,,,,
7878,,,,,,,0.541721491,,,,,,,,,
7879,,,,,,,,,,,,0.484976231,,,,
7880,,,,,,,,,,,,,,,,
7881,,,,,,,,,,0.734816327,,,,,,
7882,,,,,,,,,,,,,,,,
7883,,,,,,,,,,,,,,,,
7884,,,,,,,,,,,0.555087876,,,,,
7885,,,,,,,,,,,,,,0.417507285,,
7886,,,,,,,,,,,,,,0.57764144,,
7887,,,,,,,,,,,,0.48121282,,,,
7888,,,,,,,,,0.495710803,,,,,,,
7889,,,,,,,,,,,,,,0.718134095,,
7890,,,,,,,,,,,,,,,,
7891,,,,,,,,,,,,,,,,
7892,0.696402029,,,,,,,,,,,,,,,
7893,,,,,,,,,,,,0.544706577,,,,
7894,,,,,,,,,,,,,,0.94841263,,
7895,,,,,,,0.532438248,,,,,,,,,
7896,,,,,,,,,,,,0.433640171,,,,
7897,0.768233978,,,,,,,,,,,,,,,
7898,,,,,0.464468678,,,,,,,,,,,
7899,,,,,,,,,,,,,,,,
7900,,,,,,,,,0.729714639,,,,,,,
7901,,,,,,0.504543491,,,,,,0.452599272,,,,
7902,,,,,,,0.6628274,,,,,,,,,
7903,,,,,,,,,,,0.669933866,,,,,
7904,,,,,,,,,,,,0.570035463,,,,
7905,,,,,,,,,,,,,,,,
7906,,,,,,,,,0.480465084,,,,,,,
7907,,,,,,,,,,,,,,,,
7908,,,,,,,,,0.593006916,,,,,,,
7909,,,,,,,,,,,,,,0.402983847,,
7910,,,,,,,,,,,0.581108124,,,,,
7911,,,,,,,,,,,,,,,,
7912,,,,,,,,,,,,,,,,
7913,,,,,,,,,,,,,,,,
7914,,,,,,,,,,,,,,,,
7915,,,,,0.894195954,,,,,,,,,,,
7916,,,,,,,,,,,,,,0.507981486,,
7917,,,,,,,0.749308182,,,,,,,,,
7918,,,0.753904127,,,,,,,,,,,,,
7919,0.421008431,,,,,,0.442254143,,,,,,,,,
7920,,,,,,,,,0.501038283,,,,,,,
7921,,,,,,,,,0.608135353,,,,,,,
7922,,,,,,,,,,0.418275865,,,,,,
7923,,,,,,,,,,,,,,,,
7924,,,,,,,,,0.654771191,,,,,,,
7925,,,,,0.865690819,,,,,,,,,,,
7926,,,,,,,,,,,,0.729908545,,,,
7927,,,,,,,,,,,0.867202774,,,,,
7928,,0.811265161,,,,,,,,,,,,,,
7929,,,,,,,,,0.577090605,,,,,,,
7930,,,,,,,0.64940041,,,,,,,,,
7931,,,,,,,,0.614718439,,,,,,,,
7932,,,,,,,,,,,,,,0.823676964,,
7933,,,,,,,,,,,,,,,,
7934,,,,,,,,,,,,,,,,
7935,,,,,,,,,,,0.514987118,,,,,
7936,,,,,,,,,,,,,,,,
7937,,,,,,,,,,,,,,0.680385531,,
7938,,0.752860119,,,,,,,,,,,,,,
7939,,,,,0.894401375,,,,,,,,,,,
7940,,,,,,,,,,,,,,,,
7941,,,,,,,0.802588014,,,,,,,,,
7942,0.915584306,,,,,,,,,,,,,,,
7943,,,,,,,,,,,0.502740934,,,,,
7944,,,,,,,,,,,,,,,,
7945,,,,,,,,,,,,0.403322744,,,,
7946,,,,,0.73943484,,,,,,,,,,,
7947,,,,,,,,,,,,,,,,
7948,0.839285934,,,,,,,,,,,,,,,
7949,,,,,0.969047617,,,,,,,,,,,
7950,,,,,,,0.433484643,,,,,,,,,
7951,0.468848602,,,,,,,,,,,,,,,
7952,,,,,,0.711961857,,,,,,,,,,
7953,,,,,,,0.805396897,,,,,,,,,
7954,0.687363798,,,,,,,,,,,,,,,
7955,,,,,0.412246706,,,,,,,,,0.560103465,,
7956,,,,,,,0.693519943,,,,,,,,,
7957,,,,,,,0.810091681,,,,,,,,,
7958,,,,,,,,,,0.41974733,,,,,,
7959,,,,,0.968323498,,,,,,,,,,,
7960,,,,,,,,,,,,,,,,
7961,0.922618761,,,,,,,,,,,,,,,
7962,,,,0.645456966,,,,,,,,,,,,
7963,,,,,,,,,,,,,,,,
7964,0.915584306,,,,,,,,,,,,,,,
7965,,,0.447533452,,,,,,,,,,,,,
7966,,,,,,,,,,,,,,,,
7967,0.671902522,,,,,,,,,,,,,,,
7968,0.679938696,,,,,,,,,,,,,,,
7969,0.470968528,,,,,,,,,,,,,,,
7970,,,,,,,,,0.497061091,,,,,,,
7971,,,,,,,,,0.521872062,,,,,,,
7972,,,,,,,,,,,,,,,,
7973,,,,0.679512661,,,,,,,,,,,,
7974,,,,,,,,,,,,0.966836635,,,,
7975,,,,,,,,,0.609142249,,,,,,,
7976,,,,,,,0.686998561,,,,,,,,,
7977,,,,,,,,0.485741944,,,,,,,,
7978,,,,,,,,,,,,,,,,
7979,,,,,,,,,,,,,,,,
7980,,,,,,,,,0.582246806,,,,,,,
7981,,,0.738093639,,,,,,,,,,,,,
7982,,0.627308017,,,,,,,,,,,,,,
7983,,,,,,,,,,,,,,,,
7984,0.529480186,,,,,,,,,,,,,,,
7985,,,,,,,0.523387078,,,,,,,,,
7986,,0.67254587,,,,,,,,,,,,,,
7987,,,,,,,0.4810751,,,,,,,,,
7988,0.830599254,,,,,,,,,,,,,,,
7989,,,0.50725243,,,,,,,,,,,,,
7990,,,,,,,,,,,,,,0.543359592,,
7991,,,,,,,,,,,,,,,,
7992,,,,,,,,,,,,,0.489352483,,,
7993,0.427609394,,,,,,,,,,,,,,,
7994,,,,,,,0.506751527,,,,,,,,,
7995,,,,,,,0.753835302,,,,,,,,,
7996,,,,,,,0.596167979,,,,,,,,,
7997,,,,,0.832365476,,,,,,,,,,,
7998,,,,,,,,,,,,,,0.53261585,,
7999,,,,,0.733104842,,,,,,,,,,,
8000,,,,,,,,,,,,,,,,
8001,,,,,,,,,,,,,,,,
8002,,,,,0.915949485,,,,,,,,,,,
8003,,,,,,,,,,,,,,0.715997281,,
8004,,,0.634064136,,,,,,,,,,,,,
8005,0.818270542,,,,,,,,,,,,,,,
8006,,,,,0.933418806,,,,,,,,,,,
8007,,,,0.40034616,,,,,,,,,,,,
8008,,,,,,,0.703260572,,,,,,,,,
8009,,,,,0.853095151,,,,,,,,,,,
8010,,0.562241839,0.419521033,,,,,,,,,,,,,
8011,,,,,,,,,0.576064998,,,,,,,
8012,,,,,,,,,,,,,,,,
8013,,,,,,0.434072493,,,,,,,,,,
8014,,,,,0.554420698,,,,,,,,,,,
8015,,,,,,,,,,,,,,,,
8016,,,,,,,,,,,,0.633282369,,,,
8017,0.475483695,,,,,,,,,,,,,,,
8018,,,,,0.730973078,,,,,,,,,,,
8019,,,,0.42852441,,,,,,,,,,,,
8020,,,,,0.961309512,,,,,,,,,,,
8021,,,,,,,,,,,,,,0.63482768,,
8022,,,,,,0.604308557,,,,,,,,,,
8023,,,,,,,0.72777074,,,,,,,,,
8024,,,,,0.670181063,,,,,,,,,,,
8025,,,,,,,,,,,0.911850903,,,,,
8026,,,,,0.874414061,,,,,,,,,,,
8027,,,,,,,,,,,0.715523617,,,,,
8028,,,,,,,,,0.562790119,,,,,,,
8029,,,,,,,0.565236747,,,,,,,,,
8030,,,,,,,,,0.438503763,,,,,,,
8031,,,,,,,,,,,,,,0.573195199,,
8032,,,,,,,,,,0.577373874,,,,,,
8033,,,,,,,0.497226993,,,,,,,,,
8034,,,0.427248337,,,,,,,,,,,,,
8035,,,,,0.716413487,,,,,,,,,,,
8036,,,,,0.971861446,,,,,,,,,,,
8037,,,,,0.93109697,,,,,,,,,,,
8038,,,,,0.901357094,,,,,,,,,,,
8039,,,0.526705957,,,,,,,,,,0.40677614,,,
8040,,,,0.463990435,,,,,,,,,,,,
8041,,0.537321314,,,,,,,,,,,,,,
8042,,,,,,,,0.432719623,,,,,,,,
8043,,,,,,,,,,,,,,0.585495284,,
8044,,,,,,,,,,,,,,0.590644901,,
8045,,,,,,,,,,,,0.692938597,,,,
8046,,,,,0.915584326,,,,,,,,,,,
8047,,,,,,,,,,,0.53674164,,,,,
8048,,,,,,,,,,0.504736253,,,,,,
8049,,,0.412868741,,,,,,,,,,,,,
8050,,,,,,,,,,,,,0.497307983,,,
8051,,,,,,,0.58201927,,,,,,,,,
8052,,,,,,,0.444766045,,,,,,,,,
8053,,,,,,,,,,,,,,,,
8054,,,,,,,,,,,,0.442130933,,,,
8055,,,,,,,,,,,,,,0.505634541,,
8056,,,,,,,,,,,,,,,,
8057,,,,,,,,,,,,,,0.898193603,,
8058,,,,,,,,,,,,,,,,
8059,,,,,,,,,,,,,,,,
8060,0.785739369,,,,,,,,,,,,,,,
8061,0.556015934,,,,,,,,,,,,,,,
8062,,,,,,,,,,,,,,,,
8063,,,,,0.980654668,,,,,,,,,,,
8064,,,,,,,0.530037919,,,,,,,,,
8065,,,,,,,,,,,,,,,,
8066,,,,,,,,,,,,,,,,
8067,,,,,,,,,,,,,,0.588518329,,
8068,,,,,,,0.850208774,,,,,,,,,
8069,,,,,,,,,,,,,,,,
8070,,,,,0.962857133,,,,,,,,,,,
8071,,0.452058215,,,,,,,,,,,,,,
8072,,,,,0.9755639,,,,,,,,,,,
8073,,,,,0.974206293,,,,,,,,,,,
8074,,,,,,,,,0.479879338,,,,,,,
8075,,,,,0.884748875,,,,,,,,,,,
8076,,,,,,,,,,,0.914105345,,,,,
8077,0.458562624,,,,,,,,,,,,,,,
8078,0.860053178,,,,,,,,,,,,,,,
8079,,,0.508148556,,,,,,,,,,,,,
8080,,,,,,,0.567939274,,,,,,,,,
8081,,,,,,,,,0.580815626,,,,,,,
8082,,,,,,,,,,,0.616614831,,,,,
8083,,,,,0.935825977,,,,,,,,,,,
8084,,,,,0.828143585,,,,,,,,,,,
8085,,,,,,,,,,,,,,,,
8086,,,,,,,,,,,0.469676941,,,,,
8087,,,,,,,,,,,,,,,,
8088,,,,,,,,,,,0.684580984,,,,,
8089,,,,,0.955981751,,,,,,,,,,,
8090,,,,,0.782747944,,,,,,,,,,,
8091,,,,,0.930725,,,,,,,,,,,
8092,,,,,,,,,,,,,,,,
8093,,,,,,,,,,,,,,0.434565201,,
8094,,,,,0.605347154,,,,,,,,,,,
8095,,,,,,,0.618922896,,,,,,,,,
8096,,,,,,,0.424459775,,,,,,,,,
8097,,,,,,,,,,,,,0.628264844,,,
8098,,0.869039333,,,,,,,,,,,,,,
8099,,,,,,,,,,,,,,0.543547568,,
8100,,,,,,,,,,,,,,,,
8101,,,0.447264522,,,,,,,,,,,0.536862403,,
8102,,,,,,,,,,,,,,,,
8103,,,,,,,0.659116178,,,,,,,,,
8104,,,,,,0.883655163,,,,,,,,,,
8105,,,,,0.870196034,,,,,,,,,,,
8106,,,,,0.980243151,,,,,,,,,,,
8107,,,,,,,,,,,0.467798142,,,,,
8108,,,,,0.954715756,,,,,,,,,,,
8109,,,,,,,,,,,,,,0.868480611,,
8110,,,,,,,,,,,,,,,,
8111,,,,,,,,,,,,,,0.872974475,,
8112,0.410233863,,,,,,,,,,,,,,,
8113,,0.46719369,,,,,,,,,,,,,,
8114,,,,,,,,,,,0.416862073,,,,,
8115,,,,,,,,0.565667313,,,,,,,,
8116,0.836376521,,,,,,,,,,,,,,,
8117,,0.755044541,,,,,,,,,,,,,,
8118,,,,,,,,,,,0.449093923,,,,,
8119,,,0.402761258,,,,,,,,,,,,,
8120,,0.545188952,,,,,,,,,,,,,,
8121,,,,,,,,,,,,,,,,
8122,,,0.436293513,,,,,,,,,,,0.464560659,,
8123,,,,,,,0.441360394,,,,,,0.475837148,,,
8124,,,,,,,,,,,,,,,,
8125,,,,0.594614391,,,,,,,,,,,,
8126,,,,,,0.59662406,,,,,,,,,,
8127,,,,,,,0.658985793,,,,,,,,,
8128,,,,,,,0.616189286,,,,,,,,,
8129,,,,,,,,,,,,0.43061218,,,,
8130,,,0.673491164,,,,,,,,,,,,,
