0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.045841645,0.433716225,0.001626019,0.001626017,0.074404933,0.001626018,0.001626019,0.001626017,0.001626017,0.001626017,0.001626018,0.330436582,0.001626019,0.099340438,0.001626017
0.001010103,0.01927636,0.669685934,0.001010102,0.001010102,0.001010105,0.063850408,0.001010103,0.001010103,0.001010104,0.001010101,0.236076171,0.001010102,0.001010101,0.001010102
0.002666667,0.002666669,0.002666669,0.002666667,0.002666667,0.002666667,0.002666667,0.08218956,0.002666667,0.002666668,0.150649952,0.676434597,0.061392549,0.002666667,0.002666667
0.00277778,0.002777779,0.002777778,0.002777778,0.002777778,0.002777778,0.00277778,0.002777779,0.002777778,0.002777778,0.046474402,0.002777779,0.917414478,0.002777778,0.002777778
0.000833335,0.000833336,0.169200202,0.000833336,0.089840973,0.058318412,0.000833334,0.000833334,0.000833335,0.000833334,0.000833334,0.642312888,0.031994178,0.000833334,0.000833335
0.006013774,0.051429465,0.000220022,0.285975086,0.36036593,0.026060591,0.000220022,0.000220022,0.178352517,0.076572573,0.004255844,0.000220022,0.004610267,0.000220023,0.005263841
0.223691537,0.657299237,0.000246003,0.000246003,0.000246003,0.000246004,0.011418056,0.013707965,0.02205508,0.042637593,0.000246005,0.027222506,0.000246003,0.000246003,0.000246003
0.002222224,0.002222223,0.002222233,0.002222223,0.117401641,0.002222228,0.002222223,0.002222224,0.002222223,0.07774695,0.002222224,0.778184709,0.002222224,0.002222223,0.002222229
0.002469137,0.002469138,0.002469151,0.041977678,0.002469144,0.002469138,0.002469143,0.420879547,0.002469141,0.002469146,0.002469136,0.002469137,0.002469137,0.507513052,0.002469175
0.002222223,0.002222228,0.732973193,0.002222228,0.002222227,0.002222223,0.002222229,0.002222224,0.002222225,0.002222229,0.002222222,0.002222228,0.002222226,0.002222223,0.238137871
0.002380955,0.002380959,0.785308838,0.002380954,0.002380956,0.002380955,0.132055545,0.002380955,0.002380963,0.002380954,0.002380953,0.002380958,0.002380955,0.002380954,0.054064145
0.001851853,0.001851857,0.001851864,0.001851854,0.580379379,0.001851852,0.001851857,0.395546496,0.001851856,0.001851855,0.001851854,0.001851856,0.001851852,0.001851857,0.001851856
0.003508774,0.003508777,0.71955241,0.003508783,0.003508776,0.003508772,0.003508783,0.003508777,0.076938716,0.003508782,0.003508772,0.003508775,0.003508782,0.003508773,0.161403549
0.001754387,0.001754388,0.001754389,0.001754386,0.001754387,0.001754388,0.001754387,0.001754387,0.001754386,0.001754386,0.183854878,0.793338087,0.001754391,0.001754387,0.001754387
0.460570564,0.001058203,0.28763784,0.001058204,0.001058205,0.056060357,0.164807474,0.001058203,0.001058202,0.020341734,0.001058203,0.001058205,0.001058204,0.001058202,0.001058202
0.000520834,0.000520835,0.021321735,0.240256139,0.037951282,0.424346582,0.000520834,0.012696845,0.036059202,0.017574588,0.035603539,0.025706433,0.000520834,0.000520834,0.145879485
0.002222223,0.002222223,0.002222223,0.002222222,0.002222222,0.002222222,0.002222223,0.002222222,0.002222222,0.002222222,0.002222223,0.002222223,0.968888883,0.002222222,0.002222222
0.076346303,0.040058297,0.000865803,0.71838131,0.000865804,0.136566213,0.000865803,0.000865804,0.000865802,0.019989852,0.000865801,0.000865802,0.000865802,0.000865802,0.000865801
0.000660068,0.000660068,0.20539356,0.03509661,0.000660068,0.052864712,0.118369613,0.066088349,0.000660068,0.000660069,0.000660067,0.081824628,0.000660067,0.0347063,0.401035753
0.004166676,0.504303819,0.004166668,0.004166674,0.00416667,0.00416667,0.00416667,0.004166669,0.004166668,0.004166668,0.44152947,0.004166672,0.004166667,0.004166669,0.00416667
0.321376793,0.084208973,0.275056332,0.025883066,0.000389864,0.095645503,0.000389864,0.000389864,0.000389865,0.000389864,0.139201151,0.049927023,0.000389864,0.000389864,0.005972111
0.492155927,0.48858479,0.001481482,0.001481484,0.001481484,0.001481485,0.001481484,0.001481483,0.001481485,0.001481485,0.001481482,0.001481483,0.001481482,0.001481484,0.001481482
0.001190477,0.021227892,0.575523109,0.035066222,0.049999082,0.125043469,0.105330248,0.078286158,0.001190477,0.001190478,0.001190477,0.001190478,0.001190477,0.001190477,0.001190478
0.001190477,0.001190478,0.001190477,0.382362116,0.397656553,0.001190477,0.001190478,0.001190479,0.205695602,0.001190478,0.001190476,0.001190477,0.001190476,0.001190478,0.001190477
0.004444471,0.79254478,0.004444451,0.004444455,0.004444446,0.004444448,0.004444465,0.004444454,0.004444446,0.149677324,0.004444463,0.00444445,0.004444445,0.004444454,0.004444447
0.001626018,0.00162602,0.549956402,0.001626017,0.043127707,0.001626018,0.001626017,0.032002691,0.001626017,0.05640911,0.001626019,0.046046919,0.001626017,0.001626027,0.257823001
0.003508782,0.0035088,0.003508776,0.003508774,0.003508774,0.003508775,0.003508781,0.003508775,0.003508775,0.003508774,0.003508785,0.00350879,0.950877091,0.003508775,0.003508772
0.000716847,0.02077206,0.094889934,0.053191807,0.476050279,0.150865331,0.000716847,0.000716847,0.000716847,0.197778967,0.000716846,0.000716847,0.000716847,0.000716846,0.000716849
0.002777784,0.00277778,0.002777781,0.002777782,0.002777779,0.002777782,0.002777781,0.002777779,0.002777781,0.002777779,0.413822618,0.550066237,0.002777778,0.00277778,0.002777779
0.002666673,0.002666668,0.002666671,0.002666667,0.002666667,0.002666667,0.766172723,0.199160584,0.002666669,0.002666668,0.00266667,0.002666668,0.002666669,0.002666668,0.002666668
0.234431703,0.118019181,0.001169594,0.180072207,0.089249314,0.123732459,0.001169593,0.032412411,0.001169593,0.054331726,0.001169593,0.001169593,0.159563849,0.001169591,0.001169593
0.001801811,0.001801807,0.352999819,0.001801803,0.11363847,0.001801804,0.001801807,0.001801803,0.001801803,0.001801803,0.001801802,0.511740059,0.001801805,0.001801802,0.001801803
0.288652109,0.558343079,0.084544388,0.001111113,0.001111113,0.001111113,0.001111113,0.001111112,0.001111112,0.001111112,0.001111114,0.056238185,0.001111114,0.001111112,0.001111112
0.002020203,0.002020203,0.002020206,0.002020205,0.002020204,0.002020203,0.002020206,0.073539734,0.002020204,0.807067697,0.002020202,0.002020202,0.002020202,0.002020202,0.095150126
0.00333334,0.777114537,0.003333348,0.003333338,0.003333343,0.079798689,0.003333336,0.003333336,0.103086684,0.003333334,0.003333355,0.003333336,0.003333334,0.00333334,0.003333351
0.092700389,0.000550965,0.000550965,0.557591442,0.300688734,0.026939179,0.000550965,0.000550966,0.000550966,0.016570604,0.000550964,0.000550966,0.000550965,0.000550965,0.000550964
0.002222224,0.002222222,0.002222231,0.002222222,0.002222228,0.002222225,0.002222223,0.002222222,0.002222228,0.00222223,0.002222223,0.002222223,0.935401787,0.00222223,0.035709282
0.126662583,0.000505051,0.138783452,0.000505051,0.051009845,0.166888813,0.077983049,0.000505051,0.000505051,0.143885795,0.000505053,0.014509139,0.000505051,0.000505051,0.276741964
0.001234569,0.355676506,0.001234569,0.001234568,0.001234568,0.001234568,0.001234569,0.001234569,0.001234569,0.001234568,0.102850384,0.382467121,0.001234569,0.085717163,0.06094314
0.372842773,0.001666671,0.001666669,0.514917355,0.001666668,0.092239855,0.001666667,0.001666667,0.001666671,0.001666668,0.001666667,0.001666667,0.001666667,0.001666667,0.001666668
0.001333338,0.001333338,0.001333335,0.044109998,0.001333336,0.001333336,0.24958236,0.500904749,0.069300757,0.088917373,0.035184737,0.001333335,0.001333334,0.001333341,0.001333334
0.084080429,0.000172712,0.084180074,0.071919213,0.378431659,0.016838913,0.014050268,0.227559846,0.000172712,0.000172712,0.01339881,0.038198782,0.00531735,0.01386835,0.051638169
0.002564105,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.964102555,0.002564103,0.002564103,0.002564103,0.002564105,0.002564103,0.002564103,0.002564103,0.002564103
0.002469136,0.002469155,0.002469148,0.002469137,0.837796728,0.002469154,0.002469139,0.002469137,0.002469137,0.081383208,0.002469139,0.002469145,0.00246914,0.051190358,0.00246914
0.000865802,0.348459551,0.182535723,0.000865802,0.000865802,0.060576124,0.000865803,0.000865801,0.11386601,0.000865801,0.03710054,0.228381242,0.022154394,0.000865802,0.000865802
0.222599813,0.181404096,0.001418441,0.001418442,0.072115975,0.001418441,0.001418442,0.484783983,0.001418442,0.001418446,0.00141844,0.001418441,0.024911716,0.001418442,0.001418442
0.001904763,0.001904763,0.1020769,0.032970911,0.001904768,0.001904764,0.001904764,0.001904763,0.001904763,0.001904765,0.1467563,0.001904766,0.649923666,0.001904764,0.049224579
0.356432216,0.359977492,0.001388891,0.00138889,0.001388891,0.00138889,0.001388892,0.001388891,0.139217109,0.001388892,0.001388889,0.129095384,0.00138889,0.001388893,0.00138889
0.118559795,0.092281557,0.000281294,0.013505664,0.000281295,0.572743491,0.000281294,0.006630061,0.157685978,0.000281294,0.000281294,0.010315809,0.026308585,0.000281294,0.000281294
0.00107527,0.00107527,0.077849018,0.00107527,0.00107527,0.00107527,0.00107527,0.00107527,0.00107527,0.001075269,0.193556663,0.698629207,0.018137145,0.001075269,0.001075269
0.003508772,0.003508773,0.003508776,0.003508772,0.056140327,0.058062513,0.003508772,0.003508772,0.003508772,0.056140339,0.003508776,0.003508773,0.740350911,0.003508772,0.05421818
0.175979891,0.281439994,0.000584797,0.120617923,0.000584797,0.320704277,0.011372683,0.000584796,0.04718902,0.038017843,0.000584797,0.000584796,0.000584796,0.000584796,0.000584796
0.433909789,0.000336701,0.262912283,0.077160873,0.000336701,0.000336701,0.024075154,0.000336701,0.011830812,0.0003367,0.021678381,0.000336701,0.050817159,0.000336701,0.115258641
0.000584798,0.064047127,0.071228653,0.201512543,0.000584797,0.000584796,0.153720472,0.147908208,0.086467503,0.000584797,0.000584796,0.000584797,0.123929942,0.135469199,0.012207571
0.417955868,0.001360545,0.001360548,0.001360546,0.001360545,0.088270624,0.001360546,0.001360545,0.001360548,0.001360545,0.094805189,0.001360547,0.384002312,0.001360545,0.001360546
0.002469137,0.351437188,0.543044086,0.002469137,0.002469138,0.002469137,0.002469136,0.002469139,0.002469137,0.075889079,0.002469136,0.002469139,0.002469136,0.002469137,0.002469137
0.003333336,0.003333334,0.003333336,0.003333334,0.344982947,0.003333336,0.003333336,0.003333336,0.003333335,0.003333336,0.003333338,0.392772064,0.003333334,0.003333334,0.222244964
0.001449278,0.001449278,0.224419911,0.001449277,0.001449278,0.227190396,0.001449277,0.001449279,0.001449278,0.001449276,0.001449276,0.132191443,0.001449275,0.001449276,0.400256202
0.00144928,0.061729648,0.146936717,0.001449278,0.098470426,0.027847765,0.214914558,0.130298074,0.001449277,0.187453802,0.001449276,0.001449278,0.001449283,0.001449276,0.122204063
0.001626022,0.001626021,0.001626022,0.001626019,0.00162602,0.362193487,0.001626021,0.001626019,0.001626019,0.212784708,0.001626022,0.001626021,0.07774192,0.329393661,0.001626017
0.001169595,0.001169595,0.565145177,0.001169592,0.001169593,0.144560877,0.001169592,0.001169592,0.117821965,0.10598641,0.001169592,0.001169595,0.054789641,0.001169592,0.001169592
0.001388889,0.00138889,0.001388892,0.00138889,0.00138889,0.001388889,0.001388889,0.001388889,0.00138889,0.001388889,0.123468775,0.794620062,0.00138889,0.065244487,0.001388889
0.002777779,0.002777778,0.002777779,0.002777778,0.002777778,0.002777778,0.002777779,0.002777779,0.002777778,0.002777778,0.12357792,0.002777782,0.756596908,0.002777778,0.086491829
0.001666671,0.001666673,0.256170746,0.029219866,0.001666669,0.033295804,0.00166667,0.001666677,0.001666669,0.6353252,0.001666667,0.001666671,0.001666667,0.00166667,0.029321682
0.293613076,0.001449278,0.00144928,0.001449276,0.001449278,0.001449277,0.515027526,0.001449279,0.001449276,0.001449276,0.173968063,0.00144928,0.00144928,0.001449278,0.001449278
0.300066498,0.334431434,0.002222225,0.002222224,0.338835373,0.002222226,0.002222222,0.002222226,0.002222227,0.002222223,0.002222222,0.002222227,0.002222224,0.002222224,0.002222223
0.001626019,0.001626017,0.001626019,0.001626019,0.001626017,0.043819102,0.001626018,0.001626018,0.001626018,0.001626016,0.001626017,0.001626019,0.935042664,0.00162602,0.001626016
0.00104167,0.001041667,0.290655971,0.001041669,0.126507198,0.001041672,0.072303277,0.022160029,0.058038936,0.001041669,0.001041667,0.087073306,0.001041667,0.001041671,0.334927931
0.002564106,0.002564103,0.002564109,0.002564112,0.002564115,0.002564109,0.002564107,0.67393451,0.00256411,0.057851012,0.041664771,0.00256411,0.002564104,0.002564111,0.198344511
0.000623055,0.000623054,0.61511563,0.000623053,0.000623054,0.000623053,0.043468249,0.043999541,0.000623053,0.000623053,0.014228477,0.256903444,0.000623055,0.000623053,0.020677176
0.044936007,0.001333337,0.362263647,0.001333334,0.001333335,0.001333335,0.001333336,0.001333338,0.001333336,0.001333336,0.094157318,0.001333338,0.028257061,0.001333337,0.457052605
0.001754387,0.001754387,0.001754387,0.001754387,0.001754386,0.028266514,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754387,0.948926463,0.001754386,0.001754386
0.001754387,0.001754388,0.378947039,0.001754387,0.097120013,0.001754389,0.0391116,0.001754388,0.200633026,0.266644437,0.001754389,0.001754388,0.001754389,0.001754387,0.001754393
0.001626016,0.088177925,0.001626018,0.001626017,0.001626018,0.001626021,0.001626017,0.001626017,0.001626017,0.001626017,0.001626021,0.53517996,0.001626019,0.001626016,0.357129901
0.001169594,0.001169592,0.026326659,0.001169591,0.001169591,0.001169591,0.95846865,0.001169591,0.001169591,0.001169591,0.001169592,0.001169592,0.001169592,0.001169591,0.001169592
0.001754388,0.132085799,0.001754391,0.001754387,0.270076151,0.001754386,0.00175439,0.576785385,0.00175439,0.001754389,0.001754386,0.001754391,0.001754386,0.001754392,0.001754388
0.059636821,0.030698635,0.000600603,0.000600602,0.129196028,0.000600602,0.000600603,0.000600602,0.000600602,0.363031549,0.000600601,0.041137134,0.000600602,0.096773907,0.274721109
0.003921577,0.00392157,0.003921577,0.003921582,0.003921578,0.164090898,0.003921569,0.003921572,0.003921574,0.0636936,0.003921572,0.725156623,0.003921569,0.003921569,0.003921571
0.238583502,0.260044775,0.000628932,0.000628933,0.134791141,0.000628933,0.000628932,0.095837886,0.169814857,0.09526745,0.000628932,0.000628933,0.000628932,0.000628932,0.000628931
0.003703708,0.00370372,0.659276178,0.003703704,0.003703719,0.00370371,0.003703704,0.003703707,0.003703705,0.003703712,0.003703709,0.292575601,0.003703707,0.003703705,0.003703711
0.002298855,0.057679589,0.842990019,0.002298853,0.002298863,0.002298852,0.002298854,0.002298854,0.002298852,0.002298856,0.002298854,0.002298852,0.002298854,0.071744141,0.002298852
0.000293687,0.000293686,0.028256903,0.0738043,0.368188862,0.095394263,0.063608914,0.00673502,0.036620666,0.269355183,0.000293686,0.056273772,0.000293686,0.000293686,0.000293686
0.006060612,0.006060607,0.118513166,0.006060609,0.006060613,0.006060612,0.006060615,0.006060607,0.006060606,0.006060607,0.700601493,0.108158006,0.006060627,0.00606061,0.006060609
0.033150593,0.000732602,0.000732602,0.088651033,0.000732601,0.287866828,0.000732602,0.000732601,0.447539834,0.000732602,0.000732603,0.000732602,0.047783764,0.088414532,0.000732601
0.002083336,0.214690783,0.260356955,0.002083334,0.002083335,0.002083335,0.162208657,0.002083337,0.002083335,0.339826917,0.002083334,0.002083338,0.002083336,0.002083336,0.002083334
0.001960795,0.001960792,0.001960793,0.001960786,0.312143963,0.128828103,0.001960787,0.093641013,0.001960785,0.24990939,0.001960789,0.195869639,0.001960793,0.001960787,0.001960785
0.23040343,0.197956573,0.000374532,0.281265135,0.229152573,0.000374533,0.000374532,0.000374532,0.000374533,0.04191,0.000374533,0.000374533,0.015941497,0.000374532,0.000374532
0.001960789,0.001960787,0.001960787,0.001960793,0.430896729,0.001960787,0.001960785,0.001960786,0.001960794,0.001960786,0.001960786,0.543613037,0.001960785,0.001960784,0.001960785
0.000680273,0.000680273,0.000680273,0.000680274,0.000680275,0.000680273,0.305570754,0.000680273,0.254281757,0.33450901,0.000680272,0.000680273,0.000680272,0.072543516,0.026292232
0.000524936,0.01168117,0.069337135,0.02509899,0.2667992,0.028161083,0.000524935,0.000524935,0.118479056,0.000524936,0.000524935,0.046342394,0.076495678,0.000524935,0.354455683
0.00123457,0.097931812,0.001234572,0.001234572,0.295850264,0.001234569,0.591403084,0.001234569,0.001234571,0.00123457,0.001234569,0.00123457,0.001234568,0.001234569,0.00123457
0.00059524,0.070591157,0.121329851,0.024916844,0.00059524,0.098390168,0.000595239,0.000595239,0.000595239,0.000595239,0.016896139,0.540906853,0.122207075,0.000595239,0.000595239
0.974074054,0.001851853,0.001851854,0.001851853,0.001851853,0.001851854,0.001851854,0.001851855,0.001851853,0.001851854,0.001851853,0.001851852,0.001851852,0.001851853,0.001851852
0.32476932,0.00202021,0.002020206,0.002020206,0.002020204,0.002020208,0.002020204,0.002020203,0.002020208,0.002020202,0.002020207,0.078468283,0.446888568,0.045205659,0.084466111
0.001257864,0.001257863,0.188910179,0.084865198,0.001257865,0.001257864,0.09980792,0.001257863,0.001257865,0.046525303,0.001257862,0.001257866,0.001257862,0.072441108,0.496129519
0.539425076,0.334803105,0.000611623,0.000611622,0.000611622,0.104042585,0.000611622,0.000611622,0.015001393,0.000611621,0.000611622,0.000611622,0.000611622,0.000611622,0.000611622
0.944089251,0.000966187,0.000966184,0.017993408,0.000966185,0.000966186,0.000966184,0.000966184,0.026323123,0.000966184,0.000966185,0.000966187,0.000966184,0.000966184,0.000966184
0.000462965,0.132658453,0.000462964,0.000462964,0.000462964,0.000462964,0.000462964,0.023537088,0.000462964,0.000462963,0.060271014,0.749930152,0.000462965,0.000462963,0.028973655
0.002777779,0.065267172,0.002777783,0.00277778,0.002777779,0.002777779,0.002777779,0.002777778,0.002777779,0.002777779,0.00277778,0.002777787,0.89862169,0.002777778,0.002777778
0.749945111,0.002150539,0.002150539,0.002150538,0.002150538,0.002150539,0.00215054,0.00215054,0.053981307,0.002150539,0.002150539,0.002150538,0.170267117,0.002150538,0.002150538
0.003333336,0.003333338,0.003333337,0.003333341,0.224465556,0.078405972,0.123316691,0.003333334,0.003333343,0.003333337,0.003333339,0.537145072,0.003333334,0.003333334,0.003333336
0.1155701,0.051951449,0.000246003,0.000246003,0.167361926,0.012121396,0.000246003,0.000246003,0.646103868,0.000246003,0.000246003,0.000246003,0.000246003,0.004677235,0.000246003
0.000888892,0.00088889,0.188244132,0.000888891,0.000888891,0.053061184,0.096231678,0.161040591,0.000888891,0.3546021,0.000888889,0.000888891,0.000888891,0.000888889,0.1388203
0.000793654,0.000793652,0.479117807,0.000793652,0.000793653,0.019797047,0.000793653,0.000793652,0.072790461,0.000793651,0.000793652,0.146069787,0.042327746,0.000793651,0.232754282
0.164606651,0.001481484,0.434952369,0.001481485,0.001481484,0.00148149,0.001481483,0.001481482,0.139420843,0.001481484,0.001481482,0.001481487,0.001481482,0.001481482,0.244723812
0.821511922,0.001851859,0.001851857,0.001851855,0.001851852,0.154413964,0.001851853,0.001851854,0.001851854,0.001851853,0.001851854,0.001851856,0.001851859,0.001851854,0.001851854
0.139465172,0.115158317,0.001129945,0.001129949,0.001129946,0.244632352,0.001129946,0.001129944,0.083319178,0.143583657,0.001129944,0.001129946,0.001129946,0.001129946,0.263671813
0.001129947,0.001129944,0.077011735,0.107701918,0.001129946,0.001129945,0.083472386,0.001129945,0.001129947,0.478791911,0.001129944,0.001129945,0.001129945,0.074756364,0.168096178
0.345189627,0.001515153,0.001515157,0.001515154,0.001515157,0.001515154,0.07976908,0.001515154,0.001515155,0.001515154,0.001515152,0.556859443,0.001515153,0.001515153,0.001515153
0.089562352,0.877104286,0.002564106,0.002564106,0.002564105,0.002564104,0.002564106,0.002564106,0.002564105,0.002564103,0.002564103,0.002564105,0.002564108,0.002564103,0.002564103
0.060405867,0.049703375,0.001904767,0.001904763,0.001904768,0.001904763,0.001904766,0.001904765,0.001904766,0.001904762,0.001904764,0.514118484,0.054213211,0.001904763,0.302511414
0.00138889,0.001388891,0.133477197,0.00138889,0.001388891,0.00138889,0.001388892,0.00138889,0.00138889,0.00138889,0.409549913,0.440306205,0.00138889,0.001388892,0.00138889
0.017947102,0.112991572,0.063497648,0.282019841,0.000634923,0.000634922,0.246420936,0.163516117,0.069487738,0.000634923,0.000634921,0.000634922,0.000634922,0.039674591,0.000634921
0.000938969,0.000938968,0.528944308,0.059727212,0.000938968,0.076832129,0.12404212,0.024173461,0.000938968,0.000938968,0.000938968,0.000938968,0.000938968,0.000938969,0.177830057
0.001666677,0.036963289,0.001666672,0.001666676,0.001666678,0.001666673,0.00166667,0.001666671,0.00166668,0.001666671,0.221590859,0.664149234,0.00166667,0.001666668,0.058963215
0.001960786,0.001960787,0.001960789,0.001960785,0.001960785,0.001960785,0.001960786,0.537357021,0.001960793,0.001960785,0.001960784,0.001960788,0.001960786,0.437152755,0.001960785
0.025912013,0.43065661,0.001360546,0.001360546,0.001360545,0.001360548,0.001360545,0.001360545,0.079649526,0.001360545,0.161388577,0.288787815,0.001360546,0.001360545,0.001360548
0.004166675,0.00416667,0.26150829,0.004166675,0.004166675,0.004166681,0.004166667,0.004166673,0.004166677,0.138588614,0.004166676,0.549902986,0.004166673,0.004166672,0.004166695
0.077526107,0.00081301,0.377736217,0.000813013,0.000813012,0.000813009,0.000813011,0.00081301,0.000813012,0.00081301,0.095848335,0.309426735,0.131332502,0.00081301,0.000813009
0.000385358,0.019909671,0.000385357,0.000385357,0.072891392,0.000385357,0.025710595,0.206456128,0.014052415,0.063369566,0.000385357,0.009675418,0.029259818,0.556362854,0.000385357
0.001058204,0.105924776,0.001058205,0.001058202,0.2525549,0.001058204,0.001058205,0.001058204,0.001058204,0.001058202,0.001058201,0.001058205,0.001058203,0.420675706,0.20920438
0.058636277,0.787875028,0.001626018,0.001626018,0.001626018,0.001626018,0.001626019,0.001626019,0.001626017,0.033113544,0.001626018,0.00162602,0.001626018,0.001626017,0.102488951
0.001092898,0.959646077,0.001092897,0.001092896,0.001092896,0.001092897,0.001092898,0.001092897,0.001092897,0.001092897,0.001092899,0.026146258,0.001092901,0.001092896,0.001092896
0.71728892,0.236850977,0.00138889,0.001388892,0.001388891,0.001388892,0.00138889,0.00138889,0.029193417,0.001388892,0.00138889,0.001388891,0.001388889,0.00138889,0.001388889
0.006666667,0.006666667,0.006666667,0.006666667,0.006666667,0.006666667,0.006666667,0.006666667,0.006666667,0.006666667,0.006666669,0.223413906,0.689919425,0.006666667,0.006666667
0.048298015,0.000486619,0.170358839,0.000486619,0.48922091,0.000486618,0.000486619,0.223761057,0.000486619,0.035624233,0.000486618,0.028357376,0.000486618,0.00048662,0.000486619
0.001754389,0.087093313,0.001754392,0.001754389,0.105044113,0.085567705,0.001754387,0.001754388,0.001754392,0.454555865,0.001754386,0.250195118,0.001754386,0.001754389,0.001754388
0.002083342,0.150015391,0.002083338,0.002083338,0.120006791,0.002083335,0.393393655,0.114151114,0.00208334,0.002083334,0.002083336,0.002083336,0.002083334,0.002083336,0.201599682
0.001851852,0.001851852,0.001851854,0.001851855,0.001851854,0.001851853,0.001851853,0.146664588,0.001851854,0.829261319,0.001851855,0.001851852,0.001851852,0.001851852,0.001851854
0.764852755,0.000404041,0.060292202,0.000404041,0.000404041,0.000404041,0.02822981,0.000404041,0.000404041,0.101094768,0.000404041,0.000404041,0.041490056,0.000404041,0.000404041
0.001587303,0.001587303,0.167226565,0.001587302,0.001587305,0.001587304,0.001587303,0.113792834,0.032304183,0.001587304,0.001587303,0.567368949,0.001587304,0.001587302,0.103434437
0.001025643,0.001025643,0.001025642,0.139377803,0.823196203,0.001025642,0.001025642,0.001025642,0.001025642,0.001025642,0.001025642,0.025118287,0.001025644,0.001025642,0.001025641
0.001282054,0.001282054,0.273458309,0.001282053,0.142736204,0.001282053,0.001282054,0.001282052,0.001282053,0.530880996,0.001282053,0.038821902,0.001282055,0.001282055,0.001282053
0.095100819,0.030073112,0.012440157,0.437195038,0.254423614,0.000520834,0.000520834,0.000520834,0.105949349,0.034653047,0.000520834,0.000520835,0.000520834,0.026519026,0.000520834
0.231723035,0.340647526,0.102073966,0.000925928,0.000925929,0.085745916,0.000925927,0.01693746,0.170251183,0.000925928,0.000925926,0.000925927,0.045213495,0.000925927,0.000925927
0.002222226,0.002222231,0.002222224,0.151981962,0.002222227,0.002222227,0.002222224,0.128454568,0.120234515,0.002222224,0.040529443,0.002222226,0.002222224,0.536577255,0.002222223
0.062172367,0.00093897,0.406318633,0.000938972,0.000938969,0.000938968,0.000938969,0.000938968,0.00093897,0.000938969,0.115205015,0.33400314,0.072911152,0.000938969,0.000938968
0.04794327,0.099507085,0.487210417,0.00166667,0.00166667,0.001666672,0.188522779,0.001666669,0.001666669,0.101818507,0.05999792,0.00166667,0.001666667,0.001666669,0.001666667
0.000687287,0.000687286,0.361293747,0.000687286,0.104596081,0.000687287,0.000687288,0.000687287,0.000687286,0.070716392,0.015659596,0.128409397,0.000687287,0.000687286,0.313139207
0.046386456,0.250690506,0.000497513,0.308728677,0.356026417,0.000497513,0.000497513,0.000497513,0.000497514,0.033192812,0.000497513,0.000497514,0.000497513,0.000497513,0.000497513
0.001481486,0.001481483,0.001481482,0.170376001,0.001481485,0.001481485,0.139674847,0.608971246,0.001481486,0.001481483,0.001481483,0.001481482,0.001481482,0.064681582,0.001481485
0.000660068,0.000660067,0.000660068,0.000660068,0.000660069,0.000660068,0.000660067,0.000660067,0.000660068,0.21376557,0.000660066,0.286623531,0.046613236,0.445736923,0.000660067
0.001169592,0.001169593,0.194821714,0.080687953,0.001169593,0.001169594,0.001169595,0.001169595,0.085162929,0.626461877,0.001169595,0.001169594,0.001169591,0.001169592,0.001169593
0.809152967,0.010173144,0.000453516,0.000453516,0.000453516,0.000453516,0.000453516,0.000453518,0.11997128,0.055713932,0.000453517,0.000453515,0.000453515,0.000453515,0.000453515
0.118407171,0.000865803,0.341310543,0.000865802,0.022570871,0.000865802,0.051321899,0.000865802,0.036555164,0.000865804,0.422042129,0.000865804,0.000865802,0.000865803,0.000865802
0.000248757,0.000248757,0.038885277,0.163995327,0.702030054,0.014316075,0.027012531,0.000248757,0.038028883,0.013741799,0.000248757,0.000248757,0.000248757,0.000248756,0.000248756
0.002469139,0.00246914,0.478230399,0.002469137,0.161143251,0.002469138,0.002469143,0.002469139,0.002469139,0.248161741,0.08530408,0.002469141,0.002469137,0.002469138,0.00246914
0.003703708,0.003703707,0.00370371,0.003703705,0.225039031,0.003703707,0.003703706,0.314937341,0.003703705,0.072632937,0.003703704,0.003703707,0.003703704,0.346649925,0.003703705
0.019881617,0.000325204,0.025944735,0.17951414,0.690239005,0.000325204,0.040711738,0.000325204,0.040781929,0.000325205,0.000325204,0.000325204,0.000325204,0.000325204,0.000325203
0.001111114,0.001111113,0.095668432,0.550204459,0.001111113,0.172935277,0.001111114,0.001111112,0.151162151,0.001111116,0.001111111,0.001111113,0.001111115,0.001111113,0.018918547
0.001307192,0.211411634,0.001307191,0.001307193,0.001307192,0.306655914,0.001307191,0.072578822,0.001307193,0.316556174,0.001307191,0.001307193,0.00130719,0.07972554,0.00130719
0.001307193,0.001307193,0.133624837,0.089907785,0.001307191,0.001307192,0.206198308,0.001307194,0.027962745,0.094681357,0.001307191,0.149343701,0.001307191,0.026800158,0.262330761
0.001851865,0.00185186,0.535134118,0.001851853,0.001851854,0.09584971,0.001851859,0.033801524,0.001851854,0.001851853,0.001851853,0.001851859,0.001851852,0.001851855,0.314844233
0.049826808,0.002666668,0.629807102,0.002666669,0.002666669,0.059327152,0.002666668,0.002666672,0.002666669,0.002666669,0.002666676,0.002666681,0.231705554,0.002666668,0.002666675
0.001851858,0.001851852,0.001851857,0.081757807,0.033521991,0.00185186,0.001851852,0.001851852,0.001851853,0.001851857,0.001851852,0.001851853,0.862497952,0.001851852,0.001851852
